id,country,birthDate,deathDate,nameFirst,nameLast,weight,height,bats,throws
183e6f3c2ef5,Cuba,1975-03-15,,Vladimir,Nunez,235,77,R,R
184932a3db40,USA,1975-03-12,,Kevin,Pickford,200,76,L,L
184ace3a5988,USA,1915-08-09,2002-08-15,Arnie,Moser,165,71,R,R
184b6f005246,USA,1936-04-18,,Larry,Foss,187,74,R,R
184d84d06c36,USA,1920-03-28,2013-08-01,Babe,Martin,194,71,R,R
184e8f68fe12,USA,1954-08-14,2009-04-13,Mark,Fidrych,175,75,R,R
184fc27301de,USA,1866-08-21,1950-06-08,Ledell,Titcomb,157,66,L,L
185522e85c57,USA,1890-06-15,1968-11-12,Dutch,Schirick,160,68,R,R
186561456ee1,USA,1973-01-29,,Jason,Schmidt,185,77,R,R
1868dd39ea11,USA,1971-05-05,,Mike,Redmond,185,73,R,R
186c1033d672,USA,1989-12-16,,Tyler,Chatwood,185,72,R,R
186d9387382c,USA,1867-08-09,1961-07-28,John,Grim,175,74,R,R
186ff4700b3b,USA,1877-01-04,1924-09-07,Bob,Spade,190,70,R,R
18718a3cdf59,USA,1976-05-09,,Jimmy,Serrano,170,70,R,R
1876af456d61,USA,1973-01-05,,Fred,Rath,220,75,R,R
1876b9a123fb,D.R.,1984-01-22,,Ubaldo,Jimenez,210,77,R,R
1879b0d6f828,USA,1908-11-29,1968-07-03,Pat,Simmons,172,71,R,R
187c59ecc006,USA,1962-02-26,,Kelly,Gruber,180,72,R,R
18814cf4601d,USA,1887-02-28,1971-03-16,Joe,Fautsch,162,70,R,R
188b073927f8,USA,1912-10-18,1997-08-23,Guy,Curtright,200,71,R,R
188f9660bdca,USA,1861-06-10,1943-01-24,Pat,O'Connell,175,70,L,R
1895d80e81b1,USA,1884-06-12,1966-10-31,Elmer,Johnson,185,69,R,R
189c24412ffd,USA,1867-05-28,1909-10-29,John,Lyston,185,71,R,R
18a049acc86b,USA,1895-05-15,1953-08-09,Joe,Evans,160,69,R,R
18a44eab6b49,USA,1961-10-28,,Bob,Melvin,205,76,R,R
18a4d2a771ac,USA,1892-10-18,1950-11-05,Bill,Johnson,170,71,L,R
18a599b73375,USA,1955-05-14,,Hosken,Powell,175,73,L,L
18a9511429b1,CAN,1858-12-21,1933-05-05,Steve,Dunn,173,69,L,
18ac97fa8cb1,USA,1986-07-01,,Charlie,Blackmon,210,75,L,L
18aca63f3b25,USA,1963-12-07,,Jim,Austin,200,74,R,R
18afb4711073,USA,1965-06-04,,Kurt,Stillwell,165,71,B,R
18b08896440b,USA,1924-10-02,1996-04-17,Bill,Serena,175,69,R,R
18b3adfc8d79,USA,1889-10-23,1965-07-21,Hugh,Bedient,185,72,R,R
18ba65cb77d6,USA,1957-02-07,,Carney,Lansford,195,74,R,R
18bfffec7f5b,USA,1910-11-18,1983-03-30,Joe,Cicero,167,68,R,R
18c0d852ef2d,P.R.,1995-01-17,,Joe,Jimenez,272,75,R,R
18c1a61129cb,USA,1883-12-18,1946-07-01,Hub,Knolls,190,74,,R
18c1c9e138c6,USA,1939-10-06,,Jack,Cullen,170,71,R,R
18cd019d9e17,Venezuela,1965-08-11,2006-01-24,Carlos,Martinez,175,77,R,R
18d3261e84e2,USA,1890-12-29,1976-08-16,George,Aiton,175,71,B,R
18d3cfff1bec,USA,1946-12-08,,Alan,Foster,180,72,R,R
18d4f34cad9a,USA,1895-05-10,1973-01-26,Pat,Hardgrove,158,70,R,R
18d6586787a2,USA,1970-03-14,,Brent,Gates,180,73,B,R
18d7e8b97035,USA,1977-09-21,,Brian,Tallet,220,78,L,L
18d83f0e80a2,USA,1886-09-29,1945-09-12,Cy,Pieh,190,74,R,R
18e4cbcdf1b4,USA,1902-04-30,1946-05-06,Bill,Deitrick,160,70,R,R
18e56c094724,Venezuela,1983-09-09,,Alex,Romero,198,72,L,R
18ea7d1d1b68,USA,1890-07-21,1941-07-30,Howie,Shanks,170,71,R,R
18ecdb48ca99,USA,1925-08-25,2009-03-28,Earle,Brucker,210,74,L,R
18f11df2a172,USA,1874-03-18,1961-02-15,Joe,Bean,138,68,R,R
18f3aa625a02,USA,1919-07-08,1983-08-13,Charlie,Gilbert,165,69,L,L
18f47fa6c96b,D.R.,1937-04-17,1982-07-23,Roberto,Pena,170,68,R,R
18fac68b6b39,USA,1889-12-02,1926-03-08,Howard,Armstrong,165,69,R,R
18faf2ee7014,France,1848-08-10,1918-06-12,Larry,Ressler,,,,
18fc8bf1efce,D.R.,1955-10-09,,Alex,Taveras,155,70,R,R
190105e31abe,USA,1912-12-24,1971-10-16,Dave,Coble,183,73,R,R
190469c85ca7,D.R.,1995-04-26,,Nomar,Mazara,215,76,L,L
190771230f4b,USA,1956-08-22,,Paul,Molitor,185,72,R,R
19094fe8de19,USA,1919-12-31,1991-09-05,Loyd,Christopher,190,74,R,R
190ba3af19ca,USA,1853-02-10,1925-08-14,Asa,Stratton,,,,
190bfae06409,USA,1993-03-26,,Trevor,Oaks,225,75,R,R
190d4e27d37e,USA,,1909-01-27,John,Mullin,,,L,L
190d874ea176,USA,1992-08-10,,Archie,Bradley,225,76,R,R
19178238fe70,D.R.,1975-04-05,,Domingo,Guzman,210,72,R,R
19190b29e237,USA,1898-04-14,1961-04-15,Jess,Doyle,175,71,R,R
1919e6655207,USA,1950-08-17,2013-05-26,Larry,Johnson,185,72,R,R
191d7a62195b,USA,1972-10-09,,Steve,Gibralter,185,72,R,R
191d8e405500,USA,1859-10-05,1925-11-23,Guerdon,Whiteley,190,71,,
191f282a177a,USA,1949-10-16,,Don,Hood,180,74,L,L
191f743f7425,USA,1986-06-24,,Phil,Hughes,240,77,R,R
192280db859c,USA,1970-10-29,,Kerwin,Moore,190,73,B,R
192af441d083,Venezuela,1980-06-22,,Luis,Maza,195,68,R,R
19313a870a6c,USA,1912-03-08,1994-06-29,Ray,Mueller,175,69,R,R
1938d2998779,D.R.,1982-11-14,,Angel,Castro,240,71,R,R
1940c52bc097,USA,1986-08-24,2009-04-09,Nick,Adenhart,185,75,R,R
1941c2695e18,USA,1959-02-04,,Keith,Creel,180,74,R,R
19440c45801b,USA,1938-05-31,,Ray,Washburn,205,73,R,R
19452d81eab1,USA,1954-05-25,,Bobby,Brown,190,74,B,R
1945b62ee05f,USA,1965-07-08,,Chuck,Malone,250,79,R,R
194c8f374221,USA,1911-07-29,1993-06-08,Roy,Henshaw,155,68,R,L
1950ba8ff1fd,USA,1911-04-22,1995-04-23,Jake,Daniel,175,71,L,L
1953b5b8e785,USA,1904-09-10,1946-11-27,Arlie,Tarbert,160,72,R,R
1954dd719e09,USA,1953-05-16,,Rick,Rhoden,195,75,R,R
1954fd7cbb2c,USA,,1900-05-14,Billy,Taylor,204,71,R,R
1959cf0860ba,USA,1994-05-03,,Walker,Lockett,225,77,R,R
195a9f36d4bb,USA,1921-11-20,2015-10-15,Neill,Sheridan,195,73,R,R
195c374e1e74,USA,1876-12-16,1932-03-13,Sammy,Strang,160,68,B,R
195fcf075f35,USA,1937-01-10,2015-12-26,Jim,O'Toole,190,72,B,L
196010f0583a,USA,1882-10-29,1948-05-19,Frank,Browning,145,65,R,R
196427fcc837,USA,1977-11-04,,Marcus,Gwyn,215,75,R,R
19646b7518c0,USA,1955-09-22,,Jeffrey,Leonard,200,74,R,R
1965632418d1,USA,1982-09-26,,Daniel,McCutchen,215,74,R,R
1967afe0b808,USA,1917-06-07,2006-08-24,Gene,Thompson,185,73,R,R
196fb5ddc081,Ireland,,1929-07-05,Ted,Sullivan,,,,
1971ee0f16f2,Panama,1941-06-26,,Gil,Garrido,150,69,R,R
19747189f8d4,USA,1888-11-20,1962-10-16,Ray,Powell,160,69,L,R
197471dd321e,USA,1919-10-02,2003-03-19,Joe,Buzas,180,73,R,R
197b006835b8,Venezuela,1981-06-01,,Carlos,Zambrano,275,76,B,R
197c2b9d4abf,USA,1921-06-26,1974-08-08,Howie,Pollet,175,73,L,L
198201cfacb9,USA,1951-12-16,2011-08-24,Mike,Flanagan,185,72,L,L
198435906d99,USA,1972-09-07,,Jason,Isringhausen,235,75,R,R
198a75f6381e,USA,1862-10-20,1894-01-06,Marty,Sullivan,,,R,R
198e96830a53,USA,1879-04-09,1969-02-19,Doc,White,150,73,L,L
199202b520d6,USA,1891-01-15,1976-12-03,Leo,Townsend,160,70,L,L
19a086690363,USA,1956-02-09,,Mookie,Wilson,170,70,B,R
19a24b131360,USA,1906-08-01,1972-03-18,Frank,Bushey,180,72,R,R
19a59e257b10,USA,1881-10-07,1949-05-07,James,Durham,175,72,R,R
19a6c9d41c61,USA,1870-08-03,1948-03-10,Stub,Brown,220,74,,L
19a7965b2523,USA,1981-10-30,,Ian,Snell,200,71,R,R
19afdb7474fe,USA,1863-09-02,1939-06-11,John,Henry,,,R,R
19b089045677,USA,1895-11-26,1984-12-15,George,Tomer,180,72,L,R
19b16e385ae4,USA,1940-12-12,,Tom,Brown,190,73,B,L
19b239472ccf,USA,1919-03-18,2007-10-17,Mickey,Rutner,190,71,R,R
19b84995b93a,USA,1973-09-08,,Bob,Wolcott,190,72,R,R
19b852955a85,USA,1958-12-25,,Rickey,Henderson,180,70,R,L
19bd55320853,USA,1936-02-16,2003-01-09,Don,Landrum,180,72,L,R
19c1104b63d8,CAN,1978-01-20,,Chris,Mears,190,76,R,R
19c2e668d0ab,USA,1941-10-09,,Jeoff,Long,200,73,R,R
19c5cc9e6ab2,USA,1986-10-09,,Derek,Holland,213,74,B,L
19cbd3eb76d5,USA,1963-08-10,,Jerald,Clark,200,76,R,R
19ccd55c13e1,USA,1890-09-01,1956-04-20,Sam,Brenegan,185,74,L,R
19d22be185af,Curacao,1984-06-12,,Roger,Bernadina,210,74,L,L
19d5a5baa5dc,Mexico,1983-02-23,,Edgar,Gonzalez,210,74,R,R
19d636090984,USA,1915-06-23,1966-03-09,Aaron,Robinson,205,74,L,R
19dbf17feacf,USA,1990-09-14,,Cody,Anderson,240,76,R,R
19dd3a77362c,USA,1899-01-13,1981-02-06,Cactus,Keck,170,71,R,R
19e473502487,Venezuela,1980-04-15,,Yoel,Hernandez,210,74,R,R
19e58f6ca4b1,USA,1933-03-25,,Nelson,Chittum,180,73,R,R
19e6ef0f6902,USA,1982-07-16,,Jason,Windsor,233,74,R,R
19edd2001f2b,USA,1958-09-24,,Jim,Acker,210,74,R,R
19ef6778c010,USA,1972-06-15,,Andy,Pettitte,235,77,L,L
19f30eeeb00b,USA,1958-11-16,,Paul,Serna,170,68,R,R
19f3626a69c4,D.R.,1993-05-26,,Gabriel,Ynoa,205,74,R,R
19f751d09eb7,D.R.,1980-10-20,,Jose,Veras,240,78,R,R
19fa7003b852,USA,1900-01-06,1988-07-15,Clyde,Beck,176,70,R,R
19ff81d2534c,USA,1991-07-09,,Steven,Okert,202,74,L,L
1a051a61b9b4,USA,1867-09-29,1928-01-02,Hunkey,Hines,165,67,R,R
1a068d0fce48,USA,1850-11-16,1933-10-02,Mike,McGeary,138,67,R,R
1a07cea3a613,USA,,,John,Doran,175,71,L,L
1a09d9810b4e,USA,1934-09-11,2016-11-08,Marlan,Coughtry,170,73,L,R
1a09fb3b85f1,USA,1863-10-22,1927-12-24,Al,Myers,165,68,R,R
1a0b0f0293f3,USA,1936-03-05,,Jacke,Davis,160,71,R,R
1a0e95ef2517,USA,,,Bill,Farrell,,,,
